year,month,day,hour,windspeed_100m,winddir_100m,temp_100m,wpd,season,datetime,winddir_bin,power_kw
2017,11,22,17,4.7700000000000005,299.46,22.13,66.47544146250003,Autumn,2017-11-22 17:00:00,270,180
2017,11,22,18,4.5200000000000005,307.54,21.24,56.56156240000003,Autumn,2017-11-22 18:00:00,300,180
2017,11,22,19,6.38,303.16,21.18,159.0626191,Autumn,2017-11-22 19:00:00,300,350
2017,11,22,20,7.15,310.87,21.25,223.88459843750005,Autumn,2017-11-22 20:00:00,300,600
2017,11,22,21,6.79,322.82,20.42,191.7411888875,Autumn,2017-11-22 21:00:00,300,600
2017,11,22,22,6.69,325.63,19.41,183.39371426250005,Autumn,2017-11-22 22:00:00,300,600
2017,11,22,23,6.24,321.48,19.18,148.81950720000003,Autumn,2017-11-22 23:00:00,300,350
2017,11,23,0,6.84,330.31,19.38,196.0082712,Autumn,2017-11-23 00:00:00,330,600
2017,11,23,1,6.9,335.21,19.69,201.21176250000005,Autumn,2017-11-23 01:00:00,330,600
2017,11,23,2,5.16,317.04,17.92,84.15020880000002,Autumn,2017-11-23 02:00:00,300,180
2017,11,23,3,3.3200000000000003,336.55,19.57,22.414050400000008,Autumn,2017-11-23 03:00:00,330,0
2017,11,23,4,3.26,346.07,21.25,21.220660299999995,Autumn,2017-11-23 04:00:00,330,0
2017,11,23,5,2.34,336.97,23.17,7.847903699999999,Autumn,2017-11-23 05:00:00,330,0
2017,11,23,6,1.81,293.79,24.05,3.631966362500001,Autumn,2017-11-23 06:00:00,270,0
2017,11,23,7,4.49,306.91,24.14,55.442795012500014,Autumn,2017-11-23 07:00:00,300,80
2017,11,23,8,4.26,325.84000000000003,25.6,47.3516253,Autumn,2017-11-23 08:00:00,300,80
2017,11,23,9,2.24,350.83,25.67,6.884147200000003,Autumn,2017-11-23 09:00:00,330,0
2017,11,23,10,6.26,171.86,22.36,150.2550553,Autumn,2017-11-23 10:00:00,150,350
2017,11,23,11,1.78,219.89,23.67,3.4543481000000007,Autumn,2017-11-23 11:00:00,210,0
2017,11,23,12,4.65,318.93,23.32,61.58358281250002,Autumn,2017-11-23 12:00:00,300,180
2017,11,23,13,3.29,317.98,22.95,21.8119145125,Autumn,2017-11-23 13:00:00,300,0
2017,11,23,14,2.69,318.86,22.56,11.9223792625,Autumn,2017-11-23 14:00:00,300,0
2017,11,23,15,5.13,311.12,22.45,82.6909894125,Autumn,2017-11-23 15:00:00,300,180
2017,11,23,16,5.39,311.94,22.06,95.9118766375,Autumn,2017-11-23 16:00:00,300,180
2017,11,23,17,5.14,311.03000000000003,22.45,83.17550569999999,Autumn,2017-11-23 17:00:00,300,180
2017,11,23,18,4.23,302.85,22.61,46.35826728750002,Autumn,2017-11-23 18:00:00,300,80
2017,11,23,19,5.88,304.01,22.69,124.5197016,Autumn,2017-11-23 19:00:00,300,350
2017,11,23,20,6.43,305.51,21.21,162.8317205375,Autumn,2017-11-23 20:00:00,300,350
2017,11,23,21,6.46,318.73,21.18,165.12150830000002,Autumn,2017-11-23 21:00:00,300,350
2017,11,23,22,6.43,324.17,20.88,162.8317205375,Autumn,2017-11-23 22:00:00,300,350
2017,11,23,23,5.91,328.74,19.61,126.43535598750002,Autumn,2017-11-23 23:00:00,300,350
2017,11,24,0,6.51,335.81,19.33,168.98535123749997,Autumn,2017-11-24 00:00:00,330,600
2017,11,24,1,7.47,334.19,20.74,255.31004283749996,Autumn,2017-11-24 01:00:00,330,600
2017,11,24,2,3.76,332.54,20.19,32.558892799999995,Autumn,2017-11-24 02:00:00,330,80
2017,11,24,3,2.42,349.76,21.57,8.6806489,Autumn,2017-11-24 03:00:00,330,0
2017,11,24,4,1.73,302.72,22.9,3.1713516625,Autumn,2017-11-24 04:00:00,300,0
2017,11,24,5,1.73,304.69,24.24,3.1713516625,Autumn,2017-11-24 05:00:00,300,0
2017,11,24,6,1.57,303.27,24.8,2.3703094625000003,Autumn,2017-11-24 06:00:00,300,0
2017,11,24,7,2.43,304.88,25.28,8.788705537500002,Autumn,2017-11-24 07:00:00,300,0
2017,11,24,8,4.42,313.96,25.92,52.889918900000005,Autumn,2017-11-24 08:00:00,300,80
2017,11,24,9,3.91,286.90000000000003,25.92,36.61308848750001,Autumn,2017-11-24 09:00:00,270,80
2017,11,24,10,1.11,326.53000000000003,25.91,0.8376739875000002,Autumn,2017-11-24 10:00:00,300,0
2017,11,24,11,0.86,63.940000000000005,24.47,0.3895843,Autumn,2017-11-24 11:00:00,60,0
2017,11,24,12,2.11,300.39,23.76,5.7537827375,Autumn,2017-11-24 12:00:00,300,0
2017,11,24,13,4.82,271.52,23.78,68.58785290000002,Autumn,2017-11-24 13:00:00,270,180
2017,11,24,14,5.24,273.04,23.69,88.1251672,Autumn,2017-11-24 14:00:00,270,180
2017,11,24,15,4.74,284.98,24.41,65.22905970000002,Autumn,2017-11-24 15:00:00,270,180
2017,11,24,16,5.5200000000000005,294.90000000000003,23.08,103.02042240000004,Autumn,2017-11-24 16:00:00,270,350
2017,11,24,17,6.45,295.14,22.46,164.35587656250004,Autumn,2017-11-24 17:00:00,270,350
2017,11,24,18,4.91,299.78000000000003,22.19,72.50209723750001,Autumn,2017-11-24 18:00:00,270,180
2017,11,24,19,3.97,297.21,20.68,38.324598462500006,Autumn,2017-11-24 19:00:00,270,80
2017,11,24,20,4.48,323.22,20.82,55.07317760000002,Autumn,2017-11-24 20:00:00,300,80
2017,11,24,21,4.7700000000000005,356.46,20.78,66.47544146250003,Autumn,2017-11-24 21:00:00,330,180
2017,11,24,22,4.01,6.73,20.35,39.494735612499994,Autumn,2017-11-24 22:00:00,0,80
2017,11,24,23,2.45,16.46,19.45,9.007501562500003,Autumn,2017-11-24 23:00:00,0,0
2017,11,25,0,2.35,8.43,18.88,7.948948437500001,Autumn,2017-11-25 00:00:00,0,0
2017,11,25,1,4.11,7.18,19.09,42.52375023750001,Autumn,2017-11-25 01:00:00,0,80
2017,11,25,2,1.88,340.39,19.58,4.069861599999999,Autumn,2017-11-25 02:00:00,330,0
2017,11,25,3,2.09,13.93,21.03,5.5917140125,Autumn,2017-11-25 03:00:00,0,0
2017,11,25,4,2.35,14.04,22.53,7.948948437500001,Autumn,2017-11-25 04:00:00,0,0
2017,11,25,5,2.13,21.4,23.95,5.9189531625,Autumn,2017-11-25 05:00:00,0,0
2017,11,25,6,1.87,338.03000000000003,24.82,4.005261837500001,Autumn,2017-11-25 06:00:00,330,0
2017,11,25,7,2.03,296.87,25.31,5.123824037499999,Autumn,2017-11-25 07:00:00,270,0
2017,11,25,8,1.96,239.28,25.74,4.6118407999999995,Autumn,2017-11-25 08:00:00,210,0
2017,11,25,9,0.49,351.76,26.44,0.07206001249999999,Autumn,2017-11-25 09:00:00,330,0
2017,11,25,10,1.82,84.43,25.17,3.6924979000000007,Autumn,2017-11-25 10:00:00,60,0
2017,11,25,11,1.5,307.32,24.16,2.0671875,Autumn,2017-11-25 11:00:00,300,0
2017,11,25,12,2.12,299.5,24.0,5.835978400000001,Autumn,2017-11-25 12:00:00,270,0
2017,11,25,13,3.69,331.96,24.85,30.774088012500002,Autumn,2017-11-25 13:00:00,330,80
2017,11,25,14,5.51,310.93,23.32,102.4615424875,Autumn,2017-11-25 14:00:00,300,350
2017,11,25,15,4.75,325.23,22.84,65.64277343750001,Autumn,2017-11-25 15:00:00,300,180
2017,11,25,16,4.5200000000000005,324.57,22.52,56.56156240000003,Autumn,2017-11-25 16:00:00,300,180
2017,11,25,17,3.84,347.94,21.88,34.6816512,Autumn,2017-11-25 17:00:00,330,80
2017,11,25,18,2.88,347.21,21.02,14.6313216,Autumn,2017-11-25 18:00:00,330,0
2017,11,25,19,3.12,348.74,19.85,18.602438400000004,Autumn,2017-11-25 19:00:00,330,0
2017,11,25,20,3.27,327.06,20.03,21.4165420875,Autumn,2017-11-25 20:00:00,300,0
2017,11,25,21,3.58,337.32,19.74,28.103161100000005,Autumn,2017-11-25 21:00:00,330,80
2017,11,25,22,4.87,349.59000000000003,20.35,70.74454808750001,Autumn,2017-11-25 22:00:00,330,180
2017,11,25,23,5.29,350.54,19.78,90.67198201250001,Autumn,2017-11-25 23:00:00,330,180
2017,11,26,0,4.55,354.06,19.56,57.6952796875,Autumn,2017-11-26 00:00:00,330,180
2017,11,26,1,4.74,352.89,19.11,65.22905970000002,Autumn,2017-11-26 01:00:00,330,180
2017,11,26,2,1.71,335.93,19.19,3.0626292375,Autumn,2017-11-26 02:00:00,330,0
2017,11,26,3,1.46,345.05,20.83,1.9061833,Autumn,2017-11-26 03:00:00,330,0
2017,11,26,4,1.45,347.96,22.72,1.8672828125,Autumn,2017-11-26 04:00:00,330,0
2017,11,26,5,1.19,329.73,23.89,1.0321598875,Autumn,2017-11-26 05:00:00,300,0
2017,11,26,6,2.37,329.82,24.47,8.153632462500003,Autumn,2017-11-26 06:00:00,300,0
2017,11,26,7,0.77,347.96,24.93,0.27962646250000006,Autumn,2017-11-26 07:00:00,330,0
2017,11,26,8,6.54,127.57,23.1,171.3323367,Autumn,2017-11-26 08:00:00,120,600
2017,11,26,9,2.51,105.59,24.68,9.685616237499998,Autumn,2017-11-26 09:00:00,90,0
2017,11,26,10,4.63,296.24,24.99,60.792368787499996,Autumn,2017-11-26 10:00:00,270,180
2017,11,26,11,3.24,307.85,23.74,20.832487200000003,Autumn,2017-11-26 11:00:00,300,0
2017,11,26,12,3.0700000000000003,275.18,22.93,17.722346337500007,Autumn,2017-11-26 12:00:00,270,0
2017,11,26,13,3.97,295.52,23.16,38.324598462500006,Autumn,2017-11-26 13:00:00,270,80
2017,11,26,14,5.8500000000000005,288.77,22.32,122.62349531250005,Autumn,2017-11-26 14:00:00,270,350
2017,11,26,15,5.4,311.88,22.57,96.44670000000002,Autumn,2017-11-26 15:00:00,300,180
2017,11,26,16,5.57,310.86,22.25,105.84532446250003,Autumn,2017-11-26 16:00:00,300,350
2017,11,26,17,4.38,306.83,22.42,51.4669491,Autumn,2017-11-26 17:00:00,300,80
2017,11,26,18,4.08,301.19,22.05,41.59935360000001,Autumn,2017-11-26 18:00:00,300,80
2017,11,26,19,4.17,291.35,21.67,44.413424212500004,Autumn,2017-11-26 19:00:00,270,80
2017,11,26,20,4.11,286.14,22.42,42.52375023750001,Autumn,2017-11-26 20:00:00,270,80
2017,11,26,21,3.5,293.93,21.99,26.2609375,Autumn,2017-11-26 21:00:00,270,80
2017,11,26,22,3.18,318.61,21.6,19.696427100000005,Autumn,2017-11-26 22:00:00,300,0
2017,11,26,23,0.42,22.5,19.67,0.04537889999999999,Autumn,2017-11-26 23:00:00,0,0
2017,11,27,0,0.65,262.54,18.84,0.16820781250000003,Autumn,2017-11-27 00:00:00,240,0
2017,11,27,1,2.4,349.48,19.22,8.4672,Autumn,2017-11-27 01:00:00,330,0
2017,11,27,2,0.86,288.64,19.22,0.3895843,Autumn,2017-11-27 02:00:00,270,0
2017,11,27,3,2.7,321.39,21.16,12.055837500000003,Autumn,2017-11-27 03:00:00,300,0
2017,11,27,4,2.59,356.06,23.09,10.6415621375,Autumn,2017-11-27 04:00:00,330,0
2017,11,27,5,3.39,43.33,23.84,23.861909137500007,Autumn,2017-11-27 05:00:00,30,0
2017,11,27,6,3.58,130.6,23.48,28.103161100000005,Autumn,2017-11-27 06:00:00,120,80
2017,11,27,7,4.7700000000000005,105.79,23.39,66.47544146250003,Autumn,2017-11-27 07:00:00,90,180
2017,11,27,8,0.44,118.43,25.52,0.0521752,Autumn,2017-11-27 08:00:00,90,0
2017,11,27,9,5.07,172.69,24.61,79.82335383750001,Autumn,2017-11-27 09:00:00,150,180
2017,11,27,10,5.96,256.45,25.55,129.6716008,Autumn,2017-11-27 10:00:00,240,350
2017,11,27,11,2.69,303.59000000000003,24.86,11.9223792625,Autumn,2017-11-27 11:00:00,300,0
2017,11,27,12,2.8000000000000003,349.92,24.11,13.445600000000004,Autumn,2017-11-27 12:00:00,330,0
2017,11,27,13,2.45,344.05,23.83,9.007501562500003,Autumn,2017-11-27 13:00:00,330,0
2017,11,27,14,1.34,347.37,22.81,1.4737387000000004,Autumn,2017-11-27 14:00:00,330,0
2017,11,27,15,2.89,4.99,23.01,14.784261012500004,Autumn,2017-11-27 15:00:00,0,0
2017,11,27,16,1.45,15.74,22.36,1.8672828125,Autumn,2017-11-27 16:00:00,0,0
2017,11,27,17,1.24,26.96,22.58,1.1678072,Autumn,2017-11-27 17:00:00,0,0
2017,11,27,18,0.81,324.75,21.71,0.32550761250000004,Autumn,2017-11-27 18:00:00,300,0
2017,11,27,19,0.76,193.26,20.79,0.2688728,Autumn,2017-11-27 19:00:00,180,0
2017,11,27,20,1.83,227.99,19.99,3.7536982875000007,Autumn,2017-11-27 20:00:00,210,0
2017,11,27,21,2.32,254.48,20.47,7.6483903999999985,Autumn,2017-11-27 21:00:00,240,0
2017,11,27,22,0.97,246.74,20.7,0.5590122125,Autumn,2017-11-27 22:00:00,240,0
2017,11,27,23,1.19,323.77,20.84,1.0321598875,Autumn,2017-11-27 23:00:00,300,0
2017,11,28,0,2.06,329.52,20.5,5.3543623,Autumn,2017-11-28 00:00:00,300,0
2017,11,28,1,1.64,318.75,18.77,2.7017031999999994,Autumn,2017-11-28 01:00:00,300,0
2017,11,28,2,1.22,351.28000000000003,18.34,1.1122069,Autumn,2017-11-28 02:00:00,330,0
2017,11,28,3,1.05,77.34,19.91,0.7090453125000001,Autumn,2017-11-28 03:00:00,60,0
2017,11,28,4,0.64,133.37,21.95,0.16056320000000004,Autumn,2017-11-28 04:00:00,120,0
2017,11,28,5,1.24,184.27,23.8,1.1678072,Autumn,2017-11-28 05:00:00,180,0
2017,11,28,6,1.63,183.94,24.4,2.6525825374999994,Autumn,2017-11-28 06:00:00,180,0
2017,11,28,7,0.38,41.26,25.27,0.0336091,Autumn,2017-11-28 07:00:00,30,0
2017,11,28,8,5.09,243.51,25.84,80.77174026249999,Autumn,2017-11-28 08:00:00,240,180
2017,11,28,9,4.63,215.74,25.08,60.792368787499996,Autumn,2017-11-28 09:00:00,210,180
2017,11,28,10,4.45,243.6,25.27,53.97418906250001,Autumn,2017-11-28 10:00:00,240,80
2017,11,28,11,3.4,248.07,24.29,24.0737,Autumn,2017-11-28 11:00:00,240,0
2017,11,28,12,2.31,315.03000000000003,23.42,7.5499144875000015,Autumn,2017-11-28 12:00:00,300,0
2017,11,28,13,2.98,303.77,23.71,16.2089501,Autumn,2017-11-28 13:00:00,300,0
2017,11,28,14,3.22,332.56,23.02,20.44907690000001,Autumn,2017-11-28 14:00:00,330,0
2017,11,28,15,3.08,333.26,22.78,17.896093600000004,Autumn,2017-11-28 15:00:00,330,0
2017,11,28,16,3.16,330.31,22.73,19.327128800000004,Autumn,2017-11-28 16:00:00,330,0
2017,11,28,17,3.42,339.74,22.43,24.5010339,Autumn,2017-11-28 17:00:00,330,0
2017,11,28,18,4.1,343.2,22.12,42.21411249999999,Autumn,2017-11-28 18:00:00,330,80
2017,11,28,19,4.41,356.02,21.8,52.53174911250001,Autumn,2017-11-28 19:00:00,330,80
2017,11,28,20,2.87,18.12,19.72,14.479440587500003,Autumn,2017-11-28 20:00:00,0,0
2017,11,28,21,2.24,66.82000000000001,18.7,6.884147200000003,Autumn,2017-11-28 21:00:00,60,0
2017,11,28,22,2.17,90.41,19.17,6.258716712499999,Autumn,2017-11-28 22:00:00,90,0
2017,11,28,23,1.84,93.43,19.65,3.8155712000000004,Autumn,2017-11-28 23:00:00,90,0
2017,11,29,0,0.7000000000000001,91.51,18.51,0.21008750000000007,Autumn,2017-11-29 00:00:00,90,0
2017,11,29,1,3.5,348.65000000000003,18.7,26.2609375,Autumn,2017-11-29 01:00:00,330,80
2017,11,29,2,2.14,346.11,17.650000000000002,6.002710700000001,Autumn,2017-11-29 02:00:00,330,0
2017,11,29,3,1.4,22.0,18.92,1.6806999999999996,Autumn,2017-11-29 03:00:00,0,0
2017,11,29,4,2.63,359.38,20.5,11.142261287499998,Autumn,2017-11-29 04:00:00,330,0
2017,11,29,5,2.57,6.890000000000001,22.58,10.396938212499998,Autumn,2017-11-29 05:00:00,0,0
2017,11,29,6,1.67,14.13,23.76,2.8526960874999996,Autumn,2017-11-29 06:00:00,0,0
2017,11,29,7,1.39,336.74,24.64,1.6449416374999999,Autumn,2017-11-29 07:00:00,330,0
2017,11,29,8,1.43,316.8,24.96,1.7910767874999998,Autumn,2017-11-29 08:00:00,300,0
2017,11,29,9,2.92,95.56,24.12,15.2494664,Autumn,2017-11-29 09:00:00,90,0
2017,11,29,10,2.46,113.97,23.51,9.1182483,Autumn,2017-11-29 10:00:00,90,0
2017,11,29,11,2.52,109.65,22.83,9.801842400000002,Autumn,2017-11-29 11:00:00,90,0
2017,11,29,12,1.55,255.57,22.98,2.2808734375000004,Autumn,2017-11-29 12:00:00,240,0
2017,11,29,13,3.95,311.27,22.27,37.748298437500004,Autumn,2017-11-29 13:00:00,300,80
2017,11,29,14,4.37,347.33,21.37,51.11523996250001,Autumn,2017-11-29 14:00:00,330,80
2017,11,29,15,3.84,357.34000000000003,21.65,34.6816512,Autumn,2017-11-29 15:00:00,330,80
2017,11,29,16,2.91,3.5,21.42,15.093329737500005,Autumn,2017-11-29 16:00:00,0,0
2017,11,29,17,3.5,343.63,21.34,26.2609375,Autumn,2017-11-29 17:00:00,330,80
2017,11,29,18,2.81,336.02,20.77,13.590175112500003,Autumn,2017-11-29 18:00:00,330,0
2017,11,29,19,2.88,330.07,19.53,14.6313216,Autumn,2017-11-29 19:00:00,330,0
2017,11,29,20,3.45,327.36,18.66,25.151470312500006,Autumn,2017-11-29 20:00:00,300,0
2017,11,29,21,2.79,10.17,19.26,13.302053887500001,Autumn,2017-11-29 21:00:00,0,0
2017,11,29,22,3.03,29.68,20.5,17.038602787499997,Autumn,2017-11-29 22:00:00,0,0
2017,11,29,23,4.28,1.27,20.95,48.021685600000005,Autumn,2017-11-29 23:00:00,0,80
2017,11,30,0,2.39,12.53,19.41,8.3618003875,Autumn,2017-11-30 00:00:00,0,0
2017,11,30,1,0.68,5.68,17.69,0.19258960000000006,Autumn,2017-11-30 01:00:00,0,0
2017,11,30,2,1.46,287.08,16.78,1.9061833,Autumn,2017-11-30 02:00:00,270,0
2017,11,30,3,1.18,313.83,20.08,1.0063571,Autumn,2017-11-30 03:00:00,300,0
2017,11,30,4,2.88,311.6,22.03,14.6313216,Autumn,2017-11-30 04:00:00,300,0
2017,11,30,5,2.85,310.03000000000003,21.96,14.178839062500002,Autumn,2017-11-30 05:00:00,300,0
2017,11,30,6,2.2,323.32,24.15,6.521900000000002,Autumn,2017-11-30 06:00:00,300,0
2017,11,30,7,1.66,241.39,24.96,2.8017563,Autumn,2017-11-30 07:00:00,240,0
2017,11,30,8,2.48,56.83,24.39,9.3424576,Autumn,2017-11-30 08:00:00,30,0
2017,11,30,9,5.48,150.42000000000002,23.37,100.79703760000004,Autumn,2017-11-30 09:00:00,150,180
2017,11,30,10,3.78,170.33,23.45,33.081218099999994,Autumn,2017-11-30 10:00:00,150,80
2017,11,30,11,3.28,262.12,23.58,21.613625599999995,Autumn,2017-11-30 11:00:00,240,0
2017,11,30,12,2.27,298.95,22.44,7.164463337500001,Autumn,2017-11-30 12:00:00,270,0
2017,11,30,13,2.6,317.83,23.54,10.765300000000002,Autumn,2017-11-30 13:00:00,300,0
2017,11,30,14,1.65,327.21,23.94,2.7514265625,Autumn,2017-11-30 14:00:00,300,0
2017,11,30,15,2.35,324.63,23.3,7.948948437500001,Autumn,2017-11-30 15:00:00,300,0
2017,11,30,16,4.03,327.79,22.24,40.088631537500014,Autumn,2017-11-30 16:00:00,300,80
2017,11,30,17,3.82,328.77,22.46,34.142567899999996,Autumn,2017-11-30 17:00:00,300,80
2017,11,30,18,5.0,310.26,21.75,76.5625,Autumn,2017-11-30 18:00:00,300,180
2017,11,30,19,5.22,318.89,20.04,87.11994689999999,Autumn,2017-11-30 19:00:00,300,180
2017,11,30,20,4.64,318.52,18.84,61.18712319999999,Autumn,2017-11-30 20:00:00,300,180
2017,11,30,21,3.89,351.43,19.79,36.05411976250001,Autumn,2017-11-30 21:00:00,330,80
2017,11,30,22,4.25,349.56,19.89,47.0189453125,Autumn,2017-11-30 22:00:00,330,80
2017,11,30,23,3.79,15.51,19.79,33.3444626375,Autumn,2017-11-30 23:00:00,0,80
2017,12,1,0,3.68,5.87,18.72,30.524569600000003,Winter,2017-12-01 00:00:00,0,80
2017,12,1,1,2.94,8.47,19.34,15.5649627,Winter,2017-12-01 01:00:00,0,0
2017,12,1,2,0.74,38.31,18.77,0.2481997,Winter,2017-12-01 02:00:00,30,0
2017,12,1,3,1.15,2.99,20.03,0.9315359375,Winter,2017-12-01 03:00:00,0,0
2017,12,1,4,1.44,349.34000000000003,21.57,1.8289152,Winter,2017-12-01 04:00:00,330,0
2017,12,1,5,1.96,57.48,23.43,4.6118407999999995,Winter,2017-12-01 05:00:00,30,0
2017,12,1,6,2.43,84.9,24.58,8.788705537500002,Winter,2017-12-01 06:00:00,60,0
2017,12,1,7,2.45,36.23,25.14,9.007501562500003,Winter,2017-12-01 07:00:00,30,0
2017,12,1,8,1.67,186.53,25.56,2.8526960874999996,Winter,2017-12-01 08:00:00,180,0
2017,12,1,9,7.04,182.16,23.28,213.7096192,Winter,2017-12-01 09:00:00,180,600
2017,12,1,10,3.21,196.35,25.42,20.259148612500002,Winter,2017-12-01 10:00:00,180,0
2017,12,1,11,2.16,221.69,24.71,6.1725888000000015,Winter,2017-12-01 11:00:00,210,0
2017,12,1,12,1.35,354.84000000000003,24.44,1.5069796875000003,Winter,2017-12-01 12:00:00,330,0
2017,12,1,13,1.47,338.74,25.36,1.9456203375,Winter,2017-12-01 13:00:00,330,0
2017,12,1,14,2.54,341.37,24.89,10.037076700000002,Winter,2017-12-01 14:00:00,330,0
2017,12,1,15,3.44,355.94,23.39,24.9333952,Winter,2017-12-01 15:00:00,330,0
2017,12,1,16,3.2,349.73,22.58,20.070400000000006,Winter,2017-12-01 16:00:00,330,0
2017,12,1,17,3.0700000000000003,353.18,22.46,17.722346337500007,Winter,2017-12-01 17:00:00,330,0
2017,12,1,18,2.27,352.2,21.68,7.164463337500001,Winter,2017-12-01 18:00:00,330,0
2017,12,1,19,2.07,17.01,21.03,5.432717587499999,Winter,2017-12-01 19:00:00,0,0
2017,12,1,20,1.26,7.63,20.16,1.2252303000000002,Winter,2017-12-01 20:00:00,0,0
2017,12,1,21,2.5,65.79,20.67,9.5703125,Winter,2017-12-01 21:00:00,60,0
2017,12,1,22,3.91,68.60000000000001,20.88,36.61308848750001,Winter,2017-12-01 22:00:00,60,80
2017,12,1,23,4.24,58.02,20.84,46.68782720000001,Winter,2017-12-01 23:00:00,30,80
2017,12,2,0,2.51,76.51,20.35,9.685616237499998,Winter,2017-12-02 00:00:00,60,0
2017,12,2,1,1.78,10.58,21.15,3.4543481000000007,Winter,2017-12-02 01:00:00,0,0
2017,12,2,2,1.94,60.93,18.72,4.4720977,Winter,2017-12-02 02:00:00,60,0
2017,12,2,3,1.66,67.14,21.44,2.8017563,Winter,2017-12-02 03:00:00,60,0
2017,12,2,4,2.21,42.22,23.02,6.611239862500001,Winter,2017-12-02 04:00:00,30,0
2017,12,2,5,3.0700000000000003,68.57000000000001,24.64,17.722346337500007,Winter,2017-12-02 05:00:00,60,0
2017,12,2,6,3.23,70.72,25.32,20.640188537500002,Winter,2017-12-02 06:00:00,60,0
2017,12,2,7,2.5,113.41,26.15,9.5703125,Winter,2017-12-02 07:00:00,90,0
2017,12,2,8,4.98,184.0,22.78,75.64742010000003,Winter,2017-12-02 08:00:00,180,180
2017,12,2,9,5.44,188.89,24.97,98.60587520000003,Winter,2017-12-02 09:00:00,180,180
2017,12,2,10,5.36,202.84,25.34,94.31927680000003,Winter,2017-12-02 10:00:00,180,180
2017,12,2,11,1.5,227.7,25.24,2.0671875,Winter,2017-12-02 11:00:00,210,0
2017,12,2,12,3.06,48.02,24.21,17.5497273,Winter,2017-12-02 12:00:00,30,0
2017,12,2,13,1.87,101.8,25.69,4.005261837500001,Winter,2017-12-02 13:00:00,90,0
2017,12,2,14,1.79,291.75,24.06,3.5128951375000006,Winter,2017-12-02 14:00:00,270,0
2017,12,2,15,3.28,2.62,22.87,21.613625599999995,Winter,2017-12-02 15:00:00,0,0
2017,12,2,16,3.71,8.86,22.6,31.277196737500002,Winter,2017-12-02 16:00:00,0,80
2017,12,2,17,4.25,13.56,22.42,47.0189453125,Winter,2017-12-02 17:00:00,0,80
2017,12,2,18,4.96,4.47,21.89,74.7396608,Winter,2017-12-02 18:00:00,0,180
2017,12,2,19,4.93,10.09,21.61,73.3916836625,Winter,2017-12-02 19:00:00,0,180
2017,12,2,20,1.92,34.550000000000004,20.32,4.3352064,Winter,2017-12-02 20:00:00,30,0
2017,12,2,21,1.26,56.19,20.32,1.2252303000000002,Winter,2017-12-02 21:00:00,30,0
2017,12,2,22,1.59,31.82,19.72,2.4620533875000006,Winter,2017-12-02 22:00:00,30,0
2017,12,2,23,2.69,22.05,19.69,11.9223792625,Winter,2017-12-02 23:00:00,0,0
2017,12,3,0,3.91,35.42,19.44,36.61308848750001,Winter,2017-12-03 00:00:00,30,80
2017,12,3,1,3.42,74.5,18.63,24.5010339,Winter,2017-12-03 01:00:00,60,0
2017,12,3,2,2.13,25.18,19.07,5.9189531625,Winter,2017-12-03 02:00:00,0,0
2017,12,3,3,0.64,303.93,21.0,0.16056320000000004,Winter,2017-12-03 03:00:00,300,0
2017,12,3,4,2.19,22.13,23.07,6.4333686375,Winter,2017-12-03 04:00:00,0,0
2017,12,3,5,3.43,96.11,24.95,24.716584287500005,Winter,2017-12-03 05:00:00,90,0
2017,12,3,6,1.0,70.17,24.54,0.6125,Winter,2017-12-03 06:00:00,60,0
2017,12,3,7,3.78,221.22,24.49,33.081218099999994,Winter,2017-12-03 07:00:00,210,80
2017,12,3,8,7.01,171.69,24.8,210.9891618625,Winter,2017-12-03 08:00:00,150,600
2017,12,3,9,3.29,164.19,25.94,21.8119145125,Winter,2017-12-03 09:00:00,150,0
2017,12,3,10,4.14,173.62,25.74,43.46174069999999,Winter,2017-12-03 10:00:00,150,80
2017,12,3,11,2.77,186.64,24.35,13.0180339625,Winter,2017-12-03 11:00:00,180,0
2017,12,3,12,0.47,8.34,24.18,0.06359158749999999,Winter,2017-12-03 12:00:00,0,0
2017,12,3,13,4.79,302.41,22.83,67.31512138750001,Winter,2017-12-03 13:00:00,300,180
2017,12,3,14,4.37,289.09000000000003,24.09,51.11523996250001,Winter,2017-12-03 14:00:00,270,80
2017,12,3,15,3.0700000000000003,291.78000000000003,23.73,17.722346337500007,Winter,2017-12-03 15:00:00,270,0
2017,12,3,16,3.18,314.08,22.26,19.696427100000005,Winter,2017-12-03 16:00:00,300,0
2017,12,3,17,1.72,326.06,22.65,3.1166744,Winter,2017-12-03 17:00:00,300,0
2017,12,3,18,1.99,328.77,22.24,4.8268668875000005,Winter,2017-12-03 18:00:00,300,0
2017,12,3,19,2.31,303.77,20.57,7.5499144875000015,Winter,2017-12-03 19:00:00,300,0
2017,12,3,20,1.39,339.57,19.6,1.6449416374999999,Winter,2017-12-03 20:00:00,330,0
2017,12,3,21,1.4,340.81,19.56,1.6806999999999996,Winter,2017-12-03 21:00:00,330,0
2017,12,3,22,2.68,8.99,19.56,11.789909600000003,Winter,2017-12-03 22:00:00,0,0
2017,12,3,23,2.64,346.8,19.4,11.269843200000002,Winter,2017-12-03 23:00:00,330,0
2017,12,4,0,1.73,17.75,19.49,3.1713516625,Winter,2017-12-04 00:00:00,0,0
2017,12,4,1,2.47,353.21,20.29,9.229899087500002,Winter,2017-12-04 01:00:00,330,0
